Datafile FullScanSumBP FullScanMaxBP ZoomScanSumBP ZoomScanMaxBP SumTIC MaxTIC
FIT_HPPP_Bound_060622_04.18172.18172.3.dta 73699 73699 0 0 13755 13755
FIT_HPPP_Bound_060622_04.18174.18174.2.dta 2280429 2280429 0 0 252546 252546
FIT_HPPP_Bound_060622_04.18175.18175.2.dta 1742852 1742852 0 0 312865 312865
FIT_HPPP_Bound_060622_04.18176.18176.1.dta 269401 269401 0 0 10473 10473
FIT_HPPP_Bound_060622_04.18178.18178.2.dta 2471177 2471177 0 0 362592 362592
FIT_HPPP_Bound_060622_04.18179.18179.2.dta 1746154 1746154 0 0 459475 459475
FIT_HPPP_Bound_060622_04.18180.18180.1.dta 196966 196966 0 0 9428 9428
FIT_HPPP_Bound_060622_04.18182.18182.1.dta 232273 232273 0 0 24060 24060
FIT_HPPP_Bound_060622_04.18183.18183.2.dta 89842 89842 0 0 5169 5169
FIT_HPPP_Bound_060622_04.18184.18184.1.dta 232273 232273 0 0 10317 10317
FIT_HPPP_Bound_060622_04.18186.18186.2.dta 2314644 2314644 0 0 422327 422327
FIT_HPPP_Bound_060622_04.18187.18187.2.dta 90712 90712 0 0 592 592
FIT_HPPP_Bound_060622_04.18188.18188.2.dta 42027 42027 0 0 779 779
FIT_HPPP_Bound_060622_04.18190.18190.1.dta 1237189 1237189 0 0 73132 73132
FIT_HPPP_Bound_060622_04.18191.18191.2.dta 0 0 0 0 333 333
FIT_HPPP_Bound_060622_04.18193.18193.1.dta 883779 883779 0 0 59736 59736
FIT_HPPP_Bound_060622_04.18194.18194.2.dta 56963 56963 0 0 4199 4199
FIT_HPPP_Bound_060622_04.18195.18195.2.dta 59370 59370 0 0 11298 11298
FIT_HPPP_Bound_060622_04.18197.18197.3.dta 790202 790202 0 0 307267 307267
FIT_HPPP_Bound_060622_04.18198.18198.2.dta 270983 270983 0 0 92729 92729
FIT_HPPP_Bound_060622_04.18199.18199.2.dta 33343 33343 0 0 5017 5017
FIT_HPPP_Bound_060622_04.18201.18201.3.dta 923546 923546 0 0 343443 343443
FIT_HPPP_Bound_060622_04.18202.18202.2.dta 313345 313345 0 0 90781 90781
FIT_HPPP_Bound_060622_04.18203.18203.2.dta 270280 270280 0 0 89913 89913
FIT_HPPP_Bound_060622_04.18205.18205.2.dta 63086 63086 0 0 21219 21219
FIT_HPPP_Bound_060622_04.18206.18206.2.dta 59807 59807 0 0 16473 16473
FIT_HPPP_Bound_060622_04.18206.18206.3.dta 59807 59807 0 0 16473 16473
FIT_HPPP_Bound_060622_04.18207.18207.2.dta 15891 15891 0 0 797 797
FIT_HPPP_Bound_060622_04.18209.18209.1.dta 192442 192442 0 0 17629 17629
FIT_HPPP_Bound_060622_04.18210.18210.2.dta 91060 91060 0 0 13678 13678
FIT_HPPP_Bound_060622_04.18210.18210.3.dta 91060 91060 0 0 13678 13678
FIT_HPPP_Bound_060622_04.18211.18211.1.dta 503959 503959 0 0 14537 14537
FIT_HPPP_Bound_060622_04.18213.18213.1.dta 192044 192044 0 0 33300 33300
FIT_HPPP_Bound_060622_04.18214.18214.1.dta 491496 491496 0 0 11303 11303
FIT_HPPP_Bound_060622_04.18215.18215.2.dta 72279 72279 0 0 12160 12160
FIT_HPPP_Bound_060622_04.18217.18217.2.dta 423347 423347 0 0 44575 44575
FIT_HPPP_Bound_060622_04.18218.18218.1.dta 74742 74742 0 0 14146 14146
FIT_HPPP_Bound_060622_04.18219.18219.1.dta 215712 215712 0 0 29862 29862
FIT_HPPP_Bound_060622_04.18221.18221.2.dta 463602 463602 0 0 54526 54526
FIT_HPPP_Bound_060622_04.18222.18222.2.dta 40857 40857 0 0 3054 3054
FIT_HPPP_Bound_060622_04.18222.18222.3.dta 40857 40857 0 0 3054 3054
FIT_HPPP_Bound_060622_04.18223.18223.3.dta 69350 69350 0 0 3750 3750
FIT_HPPP_Bound_060622_04.18225.18225.2.dta 489311 489311 0 0 191732 191732
FIT_HPPP_Bound_060622_04.18226.18226.2.dta 143392 143392 0 0 10175 10175
FIT_HPPP_Bound_060622_04.18227.18227.2.dta 489311 489311 0 0 193236 193236
FIT_HPPP_Bound_060622_04.18229.18229.2.dta 387051 387051 0 0 150432 150432
FIT_HPPP_Bound_060622_04.18230.18230.2.dta 0 0 0 0 5187 5187
FIT_HPPP_Bound_060622_04.18230.18230.3.dta 0 0 0 0 5187 5187
FIT_HPPP_Bound_060622_04.18231.18231.3.dta 34139 34139 0 0 4393 4393
FIT_HPPP_Bound_060622_04.18233.18233.2.dta 559165 559165 0 0 51101 51101
FIT_HPPP_Bound_060622_04.18234.18234.2.dta 327812 327812 0 0 39647 39647
FIT_HPPP_Bound_060622_04.18235.18235.2.dta 137197 137197 0 0 22853 22853
FIT_HPPP_Bound_060622_04.18237.18237.1.dta 465916 465916 0 0 53086 53086
FIT_HPPP_Bound_060622_04.18238.18238.1.dta 103443 103443 0 0 8727 8727
FIT_HPPP_Bound_060622_04.18239.18239.1.dta 137817 137817 0 0 44153 44153
FIT_HPPP_Bound_060622_04.18241.18241.1.dta 586980 586980 0 0 61170 61170
FIT_HPPP_Bound_060622_04.18242.18242.2.dta 118030 118030 0 0 17528 17528
FIT_HPPP_Bound_060622_04.18243.18243.2.dta 64098 64098 0 0 21195 21195
FIT_HPPP_Bound_060622_04.18245.18245.1.dta 99857 99857 0 0 3461 3461
FIT_HPPP_Bound_060622_04.18246.18246.1.dta 0 0 0 0 14608 14608
FIT_HPPP_Bound_060622_04.18247.18249.1.dta 244451 144593 0 0 9556 5159
FIT_HPPP_Bound_060622_04.18250.18250.2.dta 14654 14654 0 0 5021 5021
FIT_HPPP_Bound_060622_04.18250.18250.3.dta 14654 14654 0 0 5021 5021
FIT_HPPP_Bound_060622_04.18251.18251.2.dta 24347 24347 0 0 4048 4048
FIT_HPPP_Bound_060622_04.18251.18251.3.dta 24347 24347 0 0 4048 4048
FIT_HPPP_Bound_060622_04.18253.18253.2.dta 64591 64591 0 0 24220 24220
FIT_HPPP_Bound_060622_04.18254.18254.2.dta 82169 82169 0 0 5639 5639
FIT_HPPP_Bound_060622_04.18254.18254.3.dta 82169 82169 0 0 5639 5639
FIT_HPPP_Bound_060622_04.18255.18255.1.dta 77552 77552 0 0 6633 6633
FIT_HPPP_Bound_060622_04.18257.18257.1.dta 122659 122659 0 0 12776 12776
FIT_HPPP_Bound_060622_04.18258.18258.2.dta 67270 67270 0 0 10410 10410
FIT_HPPP_Bound_060622_04.18258.18258.3.dta 67270 67270 0 0 10410 10410
FIT_HPPP_Bound_060622_04.18259.18259.1.dta 41674 41674 0 0 5038 5038
FIT_HPPP_Bound_060622_04.18261.18261.1.dta 1386628 1386628 0 0 43138 43138
FIT_HPPP_Bound_060622_04.18262.18262.3.dta 107166 107166 0 0 10181 10181
FIT_HPPP_Bound_060622_04.18263.18263.2.dta 67144 67144 0 0 9569 9569
FIT_HPPP_Bound_060622_04.18263.18263.3.dta 67144 67144 0 0 9569 9569
FIT_HPPP_Bound_060622_04.18265.18265.1.dta 1788708 1788708 0 0 73271 73271
FIT_HPPP_Bound_060622_04.18266.18266.1.dta 1531019 1531019 0 0 48018 48018
FIT_HPPP_Bound_060622_04.18267.18267.2.dta 85158 85158 0 0 2075 2075
FIT_HPPP_Bound_060622_04.18267.18267.3.dta 85158 85158 0 0 2075 2075
FIT_HPPP_Bound_060622_04.18269.18269.1.dta 1561691 1561691 0 0 76539 76539
FIT_HPPP_Bound_060622_04.18270.18270.1.dta 1348886 1348886 0 0 64768 64768
FIT_HPPP_Bound_060622_04.18271.18271.1.dta 1657426 1657426 0 0 86954 86954
FIT_HPPP_Bound_060622_04.18273.18273.1.dta 1333440 1333440 0 0 109113 109113
FIT_HPPP_Bound_060622_04.18274.18274.1.dta 1064213 1064213 0 0 68916 68916
FIT_HPPP_Bound_060622_04.18275.18275.1.dta 1727642 1727642 0 0 96433 96433
FIT_HPPP_Bound_060622_04.18277.18277.1.dta 1181362 1181362 0 0 74027 74027
FIT_HPPP_Bound_060622_04.18278.18278.2.dta 174710 174710 0 0 25440 25440
FIT_HPPP_Bound_060622_04.18278.18278.3.dta 174710 174710 0 0 25440 25440
FIT_HPPP_Bound_060622_04.18279.18279.1.dta 155095 155095 0 0 5667 5667
FIT_HPPP_Bound_060622_04.18281.18281.1.dta 369973 369973 0 0 35968 35968
FIT_HPPP_Bound_060622_04.18282.18282.2.dta 155814 155814 0 0 21717 21717
FIT_HPPP_Bound_060622_04.18282.18282.3.dta 155814 155814 0 0 21717 21717
FIT_HPPP_Bound_060622_04.18283.18283.1.dta 146248 146248 0 0 6266 6266
FIT_HPPP_Bound_060622_04.18285.18285.2.dta 337321 337321 0 0 32286 32286
FIT_HPPP_Bound_060622_04.18285.18285.3.dta 337321 337321 0 0 32286 32286
FIT_HPPP_Bound_060622_04.18286.18286.1.dta 1157825 1157825 0 0 43798 43798
FIT_HPPP_Bound_060622_04.18287.18287.1.dta 1397900 1397900 0 0 48610 48610
FIT_HPPP_Bound_060622_04.18289.18289.1.dta 87742 87742 0 0 2046 2046
FIT_HPPP_Bound_060622_04.18290.18290.1.dta 883963 883963 0 0 52978 52978
FIT_HPPP_Bound_060622_04.18291.18291.3.dta 64580 64580 0 0 47252 47252
FIT_HPPP_Bound_060622_04.18293.18293.1.dta 1681816 1681816 0 0 25434 25434
FIT_HPPP_Bound_060622_04.18294.18294.2.dta 99426 99426 0 0 14744 14744
FIT_HPPP_Bound_060622_04.18294.18294.3.dta 99426 99426 0 0 14744 14744
FIT_HPPP_Bound_060622_04.18295.18295.3.dta 75595 75595 0 0 56755 56755
FIT_HPPP_Bound_060622_04.18297.18297.2.dta 44658 44658 0 0 21660 21660
FIT_HPPP_Bound_060622_04.18298.18298.2.dta 68513 68513 0 0 32193 32193
FIT_HPPP_Bound_060622_04.18298.18298.3.dta 68513 68513 0 0 32193 32193
FIT_HPPP_Bound_060622_04.18299.18299.1.dta 83752 83752 0 0 2686 2686
FIT_HPPP_Bound_060622_04.18301.18301.2.dta 54443 54443 0 0 27705 27705
FIT_HPPP_Bound_060622_04.18302.18302.1.dta 1294795 1294795 0 0 24879 24879
FIT_HPPP_Bound_060622_04.18303.18303.1.dta 68704 68704 0 0 2064 2064
FIT_HPPP_Bound_060622_04.18305.18306.1.dta 239433 119716 0 0 11550 6380
FIT_HPPP_Bound_060622_04.18307.18307.1.dta 0 0 0 0 23121 23121
FIT_HPPP_Bound_060622_04.18309.18309.2.dta 74683 74683 0 0 24106 24106
FIT_HPPP_Bound_060622_04.18310.18310.1.dta 81805 81805 0 0 5834 5834
FIT_HPPP_Bound_060622_04.18311.18311.1.dta 86690 86690 0 0 5654 5654
FIT_HPPP_Bound_060622_04.18313.18313.1.dta 61233 61233 0 0 4409 4409
FIT_HPPP_Bound_060622_04.18314.18314.2.dta 46053 46053 0 0 21860 21860
FIT_HPPP_Bound_060622_04.18315.18315.4.dta 30849 30849 0 0 54056 54056
FIT_HPPP_Bound_060622_04.18317.18317.2.dta 1285628 1285628 0 0 499669 499669
FIT_HPPP_Bound_060622_04.18318.18318.2.dta 30308 30308 0 0 344970 344970
FIT_HPPP_Bound_060622_04.18319.18319.1.dta 49209 49209 0 0 2050 2050
FIT_HPPP_Bound_060622_04.18321.18321.2.dta 13573 13573 0 0 9019 9019
FIT_HPPP_Bound_060622_04.18321.18321.3.dta 13573 13573 0 0 9019 9019
FIT_HPPP_Bound_060622_04.18322.18322.1.dta 46555 46555 0 0 2612 2612
FIT_HPPP_Bound_060622_04.18323.18323.2.dta 22976 22976 0 0 16090 16090
FIT_HPPP_Bound_060622_04.18323.18323.3.dta 22976 22976 0 0 16090 16090
FIT_HPPP_Bound_060622_04.18325.18325.2.dta 22243 22243 0 0 6209 6209
FIT_HPPP_Bound_060622_04.18325.18325.3.dta 22243 22243 0 0 6209 6209
FIT_HPPP_Bound_060622_04.18326.18326.3.dta 20077 20077 0 0 11301 11301
FIT_HPPP_Bound_060622_04.18327.18327.2.dta 0 0 0 0 10974 10974
FIT_HPPP_Bound_060622_04.18327.18327.3.dta 0 0 0 0 10974 10974
FIT_HPPP_Bound_060622_04.18329.18329.2.dta 0 0 0 0 15617 15617
FIT_HPPP_Bound_060622_04.18329.18329.3.dta 0 0 0 0 15617 15617
FIT_HPPP_Bound_060622_04.18330.18330.1.dta 27039 27039 0 0 1986 1986
FIT_HPPP_Bound_060622_04.18331.18331.2.dta 17471 17471 0 0 7913 7913
FIT_HPPP_Bound_060622_04.18331.18331.3.dta 17471 17471 0 0 7913 7913
FIT_HPPP_Bound_060622_04.18333.18333.1.dta 39304 39304 0 0 7955 7955
FIT_HPPP_Bound_060622_04.18334.18334.1.dta 27605 27605 0 0 1856 1856
FIT_HPPP_Bound_060622_04.18335.18335.3.dta 23336 23336 0 0 11843 11843
FIT_HPPP_Bound_060622_04.18337.18337.1.dta 39644 39644 0 0 7541 7541
FIT_HPPP_Bound_060622_04.18338.18338.3.dta 34167 34167 0 0 9944 9944
FIT_HPPP_Bound_060622_04.18339.18343.1.dta 3712397 956985 0 0 367992 170934
FIT_HPPP_Bound_060622_04.18345.18345.2.dta 6530 6530 0 0 7887 7887
FIT_HPPP_Bound_060622_04.18345.18345.3.dta 6530 6530 0 0 7887 7887
FIT_HPPP_Bound_060622_04.18346.18346.2.dta 18998 18998 0 0 2336 2336
FIT_HPPP_Bound_060622_04.18346.18346.3.dta 18998 18998 0 0 2336 2336
FIT_HPPP_Bound_060622_04.18347.18347.2.dta 11819 11819 0 0 4935 4935
FIT_HPPP_Bound_060622_04.18347.18347.3.dta 11819 11819 0 0 4935 4935
FIT_HPPP_Bound_060622_04.18349.18349.2.dta 63688 63688 0 0 16044 16044
FIT_HPPP_Bound_060622_04.18350.18350.2.dta 12980 12980 0 0 5351 5351
FIT_HPPP_Bound_060622_04.18350.18350.3.dta 12980 12980 0 0 5351 5351
FIT_HPPP_Bound_060622_04.18351.18351.2.dta 9452 9452 0 0 6062 6062
FIT_HPPP_Bound_060622_04.18351.18351.3.dta 9452 9452 0 0 6062 6062
FIT_HPPP_Bound_060622_04.18353.18353.2.dta 49106 49106 0 0 14450 14450
FIT_HPPP_Bound_060622_04.18354.18354.2.dta 7957 7957 0 0 5736 5736
FIT_HPPP_Bound_060622_04.18354.18354.3.dta 7957 7957 0 0 5736 5736
FIT_HPPP_Bound_060622_04.18355.18355.2.dta 7237 7237 0 0 9879 9879
FIT_HPPP_Bound_060622_04.18357.18357.1.dta 43090 43090 0 0 9701 9701
FIT_HPPP_Bound_060622_04.18358.18358.2.dta 12492 12492 0 0 6518 6518
FIT_HPPP_Bound_060622_04.18359.18359.1.dta 103995 103995 0 0 4746 4746
FIT_HPPP_Bound_060622_04.18361.18361.1.dta 39970 39970 0 0 10180 10180
FIT_HPPP_Bound_060622_04.18362.18362.1.dta 8377 8377 0 0 4849 4849
FIT_HPPP_Bound_060622_04.18363.18363.2.dta 8190 8190 0 0 2569 2569
FIT_HPPP_Bound_060622_04.18363.18363.3.dta 8190 8190 0 0 2569 2569
FIT_HPPP_Bound_060622_04.18365.18366.1.dta 534478 267239 0 0 77105 45144
FIT_HPPP_Bound_060622_04.18367.18369.2.dta 85783 53885 0 0 30725 15720
FIT_HPPP_Bound_060622_04.18370.18370.2.dta 13196 13196 0 0 7185 7185
FIT_HPPP_Bound_060622_04.18370.18370.3.dta 13196 13196 0 0 7185 7185
FIT_HPPP_Bound_060622_04.18371.18371.1.dta 12882 12882 0 0 1265 1265
FIT_HPPP_Bound_060622_04.18373.18373.1.dta 26192 26192 0 0 6028 6028
FIT_HPPP_Bound_060622_04.18374.18374.1.dta 8512 8512 0 0 1373 1373
FIT_HPPP_Bound_060622_04.18375.18375.1.dta 309625 309625 0 0 10917 10917
FIT_HPPP_Bound_060622_04.18377.18377.2.dta 0 0 0 0 703 703
FIT_HPPP_Bound_060622_04.18377.18377.3.dta 0 0 0 0 703 703
FIT_HPPP_Bound_060622_04.18378.18378.1.dta 31508 31508 0 0 1620 1620
FIT_HPPP_Bound_060622_04.18379.18379.1.dta 0 0 0 0 10816 10816
FIT_HPPP_Bound_060622_04.18381.18381.2.dta 11498 11498 0 0 608 608
FIT_HPPP_Bound_060622_04.18381.18381.3.dta 11498 11498 0 0 608 608
FIT_HPPP_Bound_060622_04.18382.18382.1.dta 28164 28164 0 0 1697 1697
FIT_HPPP_Bound_060622_04.18383.18383.1.dta 0 0 0 0 14492 14492
FIT_HPPP_Bound_060622_04.18385.18385.1.dta 27225 27225 0 0 6452 6452
FIT_HPPP_Bound_060622_04.18386.18386.2.dta 0 0 0 0 1245 1245
FIT_HPPP_Bound_060622_04.18386.18386.3.dta 0 0 0 0 1245 1245
FIT_HPPP_Bound_060622_04.18387.18387.1.dta 14192 14192 0 0 3373 3373
FIT_HPPP_Bound_060622_04.18389.18389.2.dta 6727 6727 0 0 1964 1964
FIT_HPPP_Bound_060622_04.18389.18389.3.dta 6727 6727 0 0 1964 1964
FIT_HPPP_Bound_060622_04.18390.18390.1.dta 13292 13292 0 0 1279 1279
FIT_HPPP_Bound_060622_04.18391.18391.1.dta 397321 397321 0 0 10835 10835
FIT_HPPP_Bound_060622_04.18393.18393.2.dta 0 0 0 0 1705 1705
FIT_HPPP_Bound_060622_04.18393.18393.3.dta 0 0 0 0 1705 1705
FIT_HPPP_Bound_060622_04.18394.18394.2.dta 0 0 0 0 2950 2950
FIT_HPPP_Bound_060622_04.18394.18394.3.dta 0 0 0 0 2950 2950
FIT_HPPP_Bound_060622_04.18395.18395.2.dta 3355 3355 0 0 1375 1375
FIT_HPPP_Bound_060622_04.18395.18395.3.dta 3355 3355 0 0 1375 1375
FIT_HPPP_Bound_060622_04.18397.18397.2.dta 378961 378961 0 0 123955 123955
FIT_HPPP_Bound_060622_04.18398.18398.2.dta 293183 293183 0 0 51621 51621
FIT_HPPP_Bound_060622_04.18401.18401.2.dta 436081 436081 0 0 134349 134349
FIT_HPPP_Bound_060622_04.18402.18402.2.dta 313682 313682 0 0 43828 43828
FIT_HPPP_Bound_060622_04.18403.18406.1.dta 1314336 470846 0 0 196071 78891
FIT_HPPP_Bound_060622_04.18407.18409.1.dta 29824 15169 0 0 9636 5455
FIT_HPPP_Bound_060622_04.18410.18410.1.dta 14695 14695 0 0 1201 1201
FIT_HPPP_Bound_060622_04.18411.18411.2.dta 253537 253537 0 0 55998 55998
FIT_HPPP_Bound_060622_04.18413.18413.1.dta 83488 83488 0 0 6988 6988
FIT_HPPP_Bound_060622_04.18414.18414.2.dta 188314 188314 0 0 45919 45919
FIT_HPPP_Bound_060622_04.18415.18415.1.dta 15191 15191 0 0 777 777
FIT_HPPP_Bound_060622_04.18417.18417.1.dta 127244 127244 0 0 5341 5341
FIT_HPPP_Bound_060622_04.18418.18418.1.dta 21586 21586 0 0 2332 2332
FIT_HPPP_Bound_060622_04.18419.18419.1.dta 16363 16363 0 0 1073 1073
FIT_HPPP_Bound_060622_04.18421.18421.3.dta 38017 38017 0 0 20664 20664
FIT_HPPP_Bound_060622_04.18422.18422.2.dta 21916 21916 0 0 8659 8659
FIT_HPPP_Bound_060622_04.18422.18422.3.dta 21916 21916 0 0 8659 8659
FIT_HPPP_Bound_060622_04.18423.18423.1.dta 16622 16622 0 0 892 892
FIT_HPPP_Bound_060622_04.18425.18425.3.dta 39225 39225 0 0 16363 16363
FIT_HPPP_Bound_060622_04.18426.18426.1.dta 19048 19048 0 0 4000 4000
FIT_HPPP_Bound_060622_04.18427.18427.1.dta 20804 20804 0 0 1991 1991
FIT_HPPP_Bound_060622_04.18429.18429.2.dta 20781 20781 0 0 12353 12353
FIT_HPPP_Bound_060622_04.18429.18429.3.dta 20781 20781 0 0 12353 12353
FIT_HPPP_Bound_060622_04.18430.18430.1.dta 35363 35363 0 0 673 673
FIT_HPPP_Bound_060622_04.18431.18431.1.dta 13122 13122 0 0 1506 1506
FIT_HPPP_Bound_060622_04.18433.18433.1.dta 217570 217570 0 0 12661 12661
FIT_HPPP_Bound_060622_04.18434.18434.1.dta 22268 22268 0 0 1303 1303
FIT_HPPP_Bound_060622_04.18435.18435.1.dta 42636 42636 0 0 632 632
FIT_HPPP_Bound_060622_04.18437.18437.1.dta 43277 43277 0 0 2326 2326
FIT_HPPP_Bound_060622_04.18438.18438.1.dta 30108 30108 0 0 2154 2154
FIT_HPPP_Bound_060622_04.18439.18439.1.dta 19637 19637 0 0 830 830
FIT_HPPP_Bound_060622_04.18441.18441.1.dta 189372 189372 0 0 13727 13727
FIT_HPPP_Bound_060622_04.18442.18442.1.dta 13292 13292 0 0 1238 1238
FIT_HPPP_Bound_060622_04.18443.18443.1.dta 11699 11699 0 0 1048 1048
FIT_HPPP_Bound_060622_04.18445.18445.1.dta 16220 16220 0 0 1951 1951
FIT_HPPP_Bound_060622_04.18446.18446.2.dta 0 0 0 0 211 211
FIT_HPPP_Bound_060622_04.18450.18450.2.dta 8658 8658 0 0 1372 1372
FIT_HPPP_Bound_060622_04.18450.18450.3.dta 8658 8658 0 0 1372 1372
FIT_HPPP_Bound_060622_04.18451.18453.1.dta 12847 7876 0 0 2891 1739
FIT_HPPP_Bound_060622_04.18455.18455.2.dta 5128 5128 0 0 4726 4726
FIT_HPPP_Bound_060622_04.18455.18455.3.dta 5128 5128 0 0 4726 4726
FIT_HPPP_Bound_060622_04.18458.18458.2.dta 5399 5399 0 0 4283 4283
FIT_HPPP_Bound_060622_04.18458.18458.3.dta 5399 5399 0 0 4283 4283
FIT_HPPP_Bound_060622_04.18459.18459.2.dta 0 0 0 0 2124 2124
FIT_HPPP_Bound_060622_04.18459.18459.3.dta 0 0 0 0 2124 2124
FIT_HPPP_Bound_060622_04.18461.18461.1.dta 210990 210990 0 0 29989 29989
FIT_HPPP_Bound_060622_04.18462.18462.1.dta 9048 9048 0 0 1162 1162
FIT_HPPP_Bound_060622_04.18463.18463.2.dta 9478 9478 0 0 2163 2163
FIT_HPPP_Bound_060622_04.18463.18463.3.dta 9478 9478 0 0 2163 2163
FIT_HPPP_Bound_060622_04.18465.18465.1.dta 179202 179202 0 0 31737 31737
FIT_HPPP_Bound_060622_04.18466.18466.1.dta 44583 44583 0 0 7259 7259
FIT_HPPP_Bound_060622_04.18467.18467.1.dta 15174 15174 0 0 1554 1554
FIT_HPPP_Bound_060622_04.18469.18473.1.dta 120570 41959 0 0 23292 8473
FIT_HPPP_Bound_060622_04.18471.18471.1.dta 171991 171991 0 0 1834 1834
FIT_HPPP_Bound_060622_04.18474.18474.1.dta 9874 9874 0 0 1011 1011
FIT_HPPP_Bound_060622_04.18475.18475.1.dta 8515 8515 0 0 2376 2376
FIT_HPPP_Bound_060622_04.18478.18478.2.dta 7551 7551 0 0 1528 1528
FIT_HPPP_Bound_060622_04.18478.18478.3.dta 7551 7551 0 0 1528 1528
FIT_HPPP_Bound_060622_04.18479.18479.1.dta 8136 8136 0 0 1292 1292
FIT_HPPP_Bound_060622_04.18481.18481.2.dta 4851 4851 0 0 439 439
FIT_HPPP_Bound_060622_04.18481.18481.3.dta 4851 4851 0 0 439 439
FIT_HPPP_Bound_060622_04.18482.18482.1.dta 8123 8123 0 0 1710 1710
FIT_HPPP_Bound_060622_04.18483.18483.2.dta 5318 5318 0 0 1251 1251
FIT_HPPP_Bound_060622_04.18483.18483.3.dta 5318 5318 0 0 1251 1251
FIT_HPPP_Bound_060622_04.18485.18485.1.dta 42182 42182 0 0 2822 2822
FIT_HPPP_Bound_060622_04.18486.18486.2.dta 22301 22301 0 0 546 546
FIT_HPPP_Bound_060622_04.18486.18486.3.dta 22301 22301 0 0 546 546
FIT_HPPP_Bound_060622_04.18487.18487.2.dta 8554 8554 0 0 1587 1587
FIT_HPPP_Bound_060622_04.18487.18487.3.dta 8554 8554 0 0 1587 1587
FIT_HPPP_Bound_060622_04.18489.18489.1.dta 159191 159191 0 0 2486 2486
FIT_HPPP_Bound_060622_04.18490.18490.1.dta 118867 118867 0 0 1720 1720
FIT_HPPP_Bound_060622_04.18491.18491.2.dta 9774 9774 0 0 788 788
FIT_HPPP_Bound_060622_04.18491.18491.3.dta 9774 9774 0 0 788 788
FIT_HPPP_Bound_060622_04.18493.18493.1.dta 409540 409540 0 0 4067 4067
FIT_HPPP_Bound_060622_04.18494.18494.1.dta 372579 372579 0 0 3914 3914
FIT_HPPP_Bound_060622_04.18495.18495.1.dta 306773 306773 0 0 4054 4054
FIT_HPPP_Bound_060622_04.18497.18497.1.dta 72454 72454 0 0 3190 3190
FIT_HPPP_Bound_060622_04.18498.18498.1.dta 52430 52430 0 0 21240 21240
FIT_HPPP_Bound_060622_04.18499.18501.1.dta 65676 39497 0 0 8917 5707
FIT_HPPP_Bound_060622_04.18502.18502.2.dta 5264 5264 0 0 1294 1294
FIT_HPPP_Bound_060622_04.18502.18502.3.dta 5264 5264 0 0 1294 1294
FIT_HPPP_Bound_060622_04.18503.18503.2.dta 6534 6534 0 0 1952 1952
FIT_HPPP_Bound_060622_04.18503.18503.3.dta 6534 6534 0 0 1952 1952
FIT_HPPP_Bound_060622_04.18505.18505.1.dta 15287 15287 0 0 6507 6507
FIT_HPPP_Bound_060622_04.18506.18506.1.dta 6749 6749 0 0 663 663
FIT_HPPP_Bound_060622_04.18507.18507.1.dta 100901 100901 0 0 1222 1222
FIT_HPPP_Bound_060622_04.18509.18509.1.dta 15207 15207 0 0 5933 5933
FIT_HPPP_Bound_060622_04.18510.18510.1.dta 5730 5730 0 0 1717 1717
FIT_HPPP_Bound_060622_04.18511.18511.2.dta 6814 6814 0 0 2328 2328
FIT_HPPP_Bound_060622_04.18511.18511.3.dta 6814 6814 0 0 2328 2328
FIT_HPPP_Bound_060622_04.18513.18513.3.dta 7992 7992 0 0 6740 6740
FIT_HPPP_Bound_060622_04.18514.18514.2.dta 0 0 0 0 930 930
FIT_HPPP_Bound_060622_04.18514.18514.3.dta 0 0 0 0 930 930
FIT_HPPP_Bound_060622_04.18515.18515.2.dta 3840 3840 0 0 1961 1961
FIT_HPPP_Bound_060622_04.18515.18515.3.dta 3840 3840 0 0 1961 1961
FIT_HPPP_Bound_060622_04.18517.18517.1.dta 16543 16543 0 0 696 696
FIT_HPPP_Bound_060622_04.18518.18518.3.dta 5264 5264 0 0 7750 7750
FIT_HPPP_Bound_060622_04.18519.18519.1.dta 93090 93090 0 0 2995 2995
FIT_HPPP_Bound_060622_04.18521.18521.1.dta 0 0 0 0 87037 87037
FIT_HPPP_Bound_060622_04.18522.18522.1.dta 164425 164425 0 0 15778 15778
FIT_HPPP_Bound_060622_04.18523.18523.2.dta 6404 6404 0 0 953 953
FIT_HPPP_Bound_060622_04.18523.18523.3.dta 6404 6404 0 0 953 953
FIT_HPPP_Bound_060622_04.18525.18525.1.dta 2470 2470 0 0 51484 51484
FIT_HPPP_Bound_060622_04.18526.18526.1.dta 173283 173283 0 0 14945 14945
FIT_HPPP_Bound_060622_04.18529.18529.2.dta 5742 5742 0 0 1460 1460
FIT_HPPP_Bound_060622_04.18529.18529.3.dta 5742 5742 0 0 1460 1460
FIT_HPPP_Bound_060622_04.18530.18530.2.dta 4194 4194 0 0 1384 1384
FIT_HPPP_Bound_060622_04.18530.18530.3.dta 4194 4194 0 0 1384 1384
FIT_HPPP_Bound_060622_04.18533.18533.1.dta 28901 28901 0 0 2285 2285
FIT_HPPP_Bound_060622_04.18534.18534.2.dta 4683 4683 0 0 1464 1464
FIT_HPPP_Bound_060622_04.18534.18534.3.dta 4683 4683 0 0 1464 1464
FIT_HPPP_Bound_060622_04.18535.18535.2.dta 2740 2740 0 0 48886 48886
FIT_HPPP_Bound_060622_04.18537.18537.1.dta 20705 20705 0 0 950 950
FIT_HPPP_Bound_060622_04.18538.18538.2.dta 162962 162962 0 0 68999 68999
